time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:55:58.638825+00:00,122.99,28.0,123.02,16.0,123.02,9.0,19.0,5.0,313367.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:58.640819+00:00,122.99,28.0,123.02,16.0,123.0,1.0,19.0,5.0,313368.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.077171+00:00,122.99,28.0,123.02,16.0,123.0,1.0,19.0,5.0,313368.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.080162+00:00,122.99,28.0,123.02,16.0,123.0,1.0,19.0,5.0,313368.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.082156+00:00,122.99,28.0,123.02,16.0,122.99,1.0,19.0,5.0,313369.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.085874+00:00,122.99,27.0,123.02,19.0,122.99,1.0,28.0,16.0,313369.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.089207+00:00,122.97,10.0,123.0,22.0,122.99,1.0,27.0,19.0,313370.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.095118+00:00,122.97,10.0,123.0,19.0,122.99,1.0,27.0,22.0,313370.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.656455+00:00,122.97,10.0,123.0,19.0,122.99,1.0,27.0,22.0,313370.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.658401+00:00,122.97,10.0,123.0,19.0,122.99,1.0,27.0,22.0,313370.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.659399+00:00,122.97,10.0,123.0,19.0,122.97,2.0,27.0,22.0,313372.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:59.661393+00:00,122.97,16.0,122.99,5.0,122.97,2.0,10.0,19.0,313372.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:00.283330+00:00,122.97,16.0,122.99,5.0,122.98,5.0,10.0,19.0,313372.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:00.284324+00:00,122.97,16.0,122.99,5.0,122.98,5.0,10.0,19.0,313377.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:00.760039+00:00,122.98,8.0,123.0,7.0,122.98,5.0,16.0,5.0,313377.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:00.762027+00:00,122.98,8.0,123.0,7.0,122.98,5.0,16.0,5.0,313377.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:00.763027+00:00,122.98,8.0,123.0,7.0,122.99,3.0,16.0,5.0,313380.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:01.493086+00:00,122.98,8.0,123.0,7.0,122.99,3.0,16.0,5.0,313380.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:01.494078+00:00,122.98,8.0,123.0,7.0,122.99,2.0,16.0,5.0,313380.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:01.496074+00:00,122.98,11.0,123.0,6.0,122.99,2.0,8.0,7.0,313382.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.107434+00:00,122.98,11.0,123.0,6.0,122.99,2.0,8.0,7.0,313382.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.108432+00:00,122.98,11.0,123.0,6.0,122.99,20.0,8.0,7.0,313382.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.109429+00:00,122.98,11.0,123.0,6.0,122.99,20.0,8.0,7.0,313402.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.111425+00:00,122.99,3.0,123.0,10.0,122.99,20.0,11.0,6.0,313402.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.112422+00:00,122.98,8.0,123.0,10.0,122.99,20.0,3.0,6.0,313402.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.722832+00:00,122.98,8.0,123.0,10.0,122.99,20.0,3.0,6.0,313887.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.725716+00:00,122.98,8.0,123.0,10.0,122.99,2.0,3.0,6.0,313887.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.728438+00:00,122.98,27.0,123.0,9.0,122.99,2.0,8.0,10.0,313887.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.730434+00:00,122.98,27.0,123.0,9.0,122.99,2.0,8.0,10.0,313887.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:02.731427+00:00,122.98,27.0,123.0,9.0,122.98,1.0,8.0,10.0,313888.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.131673+00:00,122.98,20.0,123.0,9.0,122.98,1.0,27.0,10.0,313888.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.132885+00:00,122.98,20.0,123.0,9.0,122.98,1.0,27.0,10.0,313888.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.133667+00:00,122.98,20.0,123.0,9.0,122.98,1.0,27.0,10.0,313889.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.747277+00:00,122.98,20.0,123.0,9.0,123.0,15.0,27.0,10.0,313889.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.748276+00:00,122.98,20.0,123.0,9.0,123.0,15.0,27.0,10.0,313904.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:03.750270+00:00,122.98,21.0,123.0,9.0,123.0,15.0,20.0,10.0,313904.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:04.162844+00:00,122.98,21.0,123.0,8.0,123.0,15.0,20.0,9.0,313904.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:04.594076+00:00,122.98,21.0,123.0,8.0,123.0,15.0,20.0,9.0,313904.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:04.595486+00:00,122.98,21.0,123.0,8.0,123.0,15.0,20.0,9.0,313904.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:04.596240+00:00,122.98,21.0,123.0,8.0,122.99,1.0,20.0,9.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:04.920400+00:00,122.98,16.0,123.0,10.0,122.99,1.0,21.0,8.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:05.598409+00:00,122.98,21.0,123.0,8.0,122.99,1.0,16.0,10.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:05.999532+00:00,122.99,5.0,123.0,8.0,122.99,1.0,21.0,10.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:06.409057+00:00,122.99,5.0,123.0,8.0,122.99,1.0,21.0,10.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:06.410185+00:00,122.99,5.0,123.0,8.0,122.99,1.0,21.0,10.0,313905.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:06.411287+00:00,122.99,5.0,123.0,8.0,123.0,1.0,21.0,10.0,313906.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:06.818766+00:00,122.99,5.0,123.0,10.0,123.0,1.0,21.0,8.0,313906.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:07.229818+00:00,122.99,5.0,123.0,10.0,123.0,1.0,21.0,8.0,313907.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:07.230824+00:00,122.98,19.0,123.0,11.0,123.0,1.0,5.0,10.0,313907.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:07.640786+00:00,122.98,19.0,123.0,11.0,123.0,1.0,5.0,10.0,313907.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:07.642997+00:00,122.98,19.0,123.0,11.0,122.99,8.0,5.0,10.0,313907.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:07.644098+00:00,122.98,19.0,123.0,11.0,122.99,8.0,5.0,10.0,313915.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:08.051168+00:00,122.98,19.0,123.0,10.0,122.99,8.0,5.0,11.0,313915.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:08.599455+00:00,122.98,25.0,123.0,10.0,122.99,8.0,19.0,11.0,313915.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:09.344617+00:00,122.98,25.0,123.0,10.0,122.99,8.0,19.0,11.0,313915.0,120.53,123.46,118.6,119.82
2021-10-25 16:56:09.346443+00:00,122.98,25.0,123.0,10.0,122.99,5.0,19.0,11.0,313915.0,120.53,123.46,118.6,119.82
